,Source,Dest,Number of SP,SP length,Disparity
2425,94,90,8,4,0.6160714285714286
2426,94,22,17,5,0.6294117647058816
2427,94,43,46,9,0.52818035426731
2428,94,2,4,4,0.5833333333333334
2429,83,56,2,5,0.6
2430,83,90,8,5,0.4928571428571429
2431,83,22,17,6,0.5245098039215684
2432,83,43,46,10,0.4753623188405776
2433,83,2,4,5,0.4666666666666666
2434,56,90,1,1,0.0
2435,56,22,1,1,0.0
2436,56,43,9,7,0.46825396825396826
2437,56,2,1,4,0.0
2438,90,22,1,1,0.0
2439,90,43,4,6,0.4444444444444445
2440,90,2,7,4,0.6547619047619048
2441,22,43,8,7,0.4591836734693878
2442,22,2,11,5,0.5890909090909092
2443,29,10,1,1,0.0
2444,43,2,8,7,0.46938775510204095
2445,19,73,1,1,0.0
2446,19,67,2,2,1.0
2447,19,43,9,8,0.4027777777777778
2448,19,96,9,7,0.46031746031746046
2449,19,32,3,5,0.6000000000000001
2450,19,75,3,4,0.75
2451,19,65,5,4,0.75
2452,73,67,1,1,0.0
2453,73,43,9,8,0.4027777777777778
2454,73,96,9,7,0.46031746031746046
2455,73,32,3,5,0.6000000000000001
2456,73,75,3,4,0.75
2457,73,65,5,4,0.75
2458,67,43,46,9,0.52818035426731
2459,67,96,46,8,0.5942028985507246
2460,67,32,2,5,0.4
2461,67,75,2,4,0.5
2462,67,65,3,4,0.5
2463,43,96,1,1,0.0
2464,43,32,2,9,0.2222222222222222
2465,43,75,2,8,0.25
2466,43,65,2,8,0.25
2467,96,32,2,8,0.25
